Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850),18/59,2.595026799523484e-06,0.0040557311486006,0,0,4.454539257522256,57.29389956601227,STIL;NEK6;CDCA8;TTK;KIF11;WDR62;TUBG1;AURKB;CENPE;CCNB1;INCENP;KIF4A;NUSAP1;TACC3;RCC1;BIRC5;MAP4;SPC25
GO_Biological_Process_2023,Mitotic Spindle Organization (GO:0007052),22/85,4.465032251236865e-06,0.0040557311486006,0,0,3.5468409586056646,43.69436415738562,STIL;NEK6;CDCA8;KIF23;TTK;KIF11;WDR62;TUBG1;AURKB;AURKA;CENPE;TPX2;CCNB1;KIFC2;INCENP;KIFC1;PRC1;KIF4A;RCC1;BIRC5;MAP4;SPC25
GO_Biological_Process_2023,Mitotic Spindle Elongation (GO:0000022),7/10,4.563410575078092e-06,0.0040557311486006,0,0,23.57962962962963,289.9690872153894,RACGAP1;INCENP;PRC1;KIF4A;BIRC5;CDCA8;KIF23
GO_Biological_Process_2023,Mitotic Spindle Midzone Assembly (GO:0051256),7/10,4.563410575078092e-06,0.0040557311486006,0,0,23.57962962962963,289.9690872153894,RACGAP1;INCENP;PRC1;KIF4A;BIRC5;CDCA8;KIF23
GO_Biological_Process_2023,Negative Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045841),11/28,1.598648132955568e-05,0.011366388225314,0,0,6.548408227433512,72.3190954034823,CDC20;CENPF;TTK;KNTC1;FBXO5;TRIP13;BUB1;ZWINT;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Mitotic Spindle Assembly Checkpoint Signaling (GO:0007094),10/26,4.849060160867319e-05,0.0215480110898541,0,0,6.321994991652755,62.80358686709481,CDC20;CENPF;TTK;KNTC1;TRIP13;BUB1;ZWINT;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Mitotic Spindle Checkpoint Signaling (GO:0071174),10/26,4.849060160867319e-05,0.0215480110898541,0,0,6.321994991652755,62.80358686709481,CDC20;CENPF;TTK;KNTC1;TRIP13;BUB1;ZWINT;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Spindle Assembly Checkpoint Signaling (GO:0071173),10/26,4.849060160867319e-05,0.0215480110898541,0,0,6.321994991652755,62.80358686709481,CDC20;CENPF;TTK;KNTC1;TRIP13;BUB1;ZWINT;SPC24;MAD2L1;SPC25
GO_Biological_Process_2023,Positive Regulation Of Cell Cycle Process (GO:0090068),24/118,0.00012343684985653184,0.0472634821715291,0,0,2.59171131609408,23.324833922803304,PLK4;SVIL;STIL;FEN1;SPAG5;DDX11;XRCC3;NCAPG2;KIF14;LRP5;CDCA8;TGFA;CDC7;KIF23;AURKB;CDC14B;AURKA;RACGAP1;INCENP;NUSAP1;BIRC5;ECT2;E2F7;MAD2L1
GO_Biological_Process_2023,Regulation Of Nuclear Division (GO:0051783),8/19,0.00013294931693819738,0.0472634821715291,0,0,7.350346151902572,65.60582754201356,CUL7;CDCA2;RCC1;NEK2;FBXO5;CDC25C;MKI67;PKMYT1
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029),14/53,0.0001884325051858664,0.0608979596305231,0,0,3.6345903585167383,31.17304801299684,BLM;CDKN2A;CCNF;CDC25C;PKMYT1;CDC25A;CCNA2;CCNB2;CCNB1;CCNE2;CCNE1;CDK5RAP3;CDK5R1;CDKN3
GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),22/109,0.000260467806398444,0.077163587645539,0,0,2.5650020927911394,21.16904252633743,COL17A1;MMP1;COL11A1;COL22A1;APLP1;MMP3;MMP9;MMP10;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;MMP15;COL7A1;SMOC1;COL5A2;NF1;COL10A1;COL9A2
GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),22/110,0.0002982576000163724,0.0815619821583233,0,0,2.5357142857142856,20.583795145883013,COL17A1;MMP1;COL11A1;COL22A1;APLP1;MMP3;MMP9;MMP10;COL1A1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;MMP15;COL7A1;SMOC1;COL5A2;NF1;COL10A1;COL9A2
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),14/56,0.00035176565673604747,0.0862462578975766,0,0,3.3744190369957243,26.83522042830559,CUL7;CDCA2;LRP5;TGFA;MKI67;CDC25C;PKMYT1;AURKA;CCNB1;CHEK1;NUSAP1;RCC1;NEK2;FBXO5
GO_Biological_Process_2023,Extracellular Matrix Disassembly (GO:0022617),12/44,0.00038816881191595687,0.0862462578975766,0,0,3.7940807799442897,29.7989769066475,MMP12;MMP11;MMP13;TMPRSS6;MMP1;MMP15;HPN;MMP3;ADAM8;PRSS2;MMP9;MMP10
GO_Biological_Process_2023,Mitotic Spindle Assembly (GO:0090307),12/44,0.00038816881191595687,0.0862462578975766,0,0,3.7940807799442897,29.7989769066475,TPX2;RACGAP1;KIFC2;INCENP;KIFC1;PRC1;KIF4A;CDCA8;BIRC5;KIF23;KIF11;AURKB
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),7/17,0.0004184959395614441,0.0875148861847608,0,0,7.071166666666667,55.00549794630427,CCNB1;INCENP;XRCC3;CDCA8;BIRC5;AURKB;MAD2L1
GO_Biological_Process_2023,Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051988),5/9,0.0005529334287853664,0.1092043521851098,0,0,12.617230854605994,94.63267522759097,CCNB1;RACGAP1;SPAG5;NEK2;ECT2
GO_Biological_Process_2023,Mitotic Cytokinesis (GO:0000281),14/59,0.0006233455884878668,0.116631240372335,0,0,3.1489372250108447,23.240446135747952,CUL7;CDCA8;KIF23;CENPA;AURKB;ANLN;RACGAP1;INCENP;KIF4A;NUSAP1;BIRC5;KIF20A;ECT2;CEP55
GO_Biological_Process_2023,Regulation Of Bone Remodeling (GO:0046850),6/14,0.0008559366130128261,0.1452709286798334,0,0,7.572876179900056,53.48960411973752,GREM1;SRC;MDK;LEP;NF1;SYT7
GO_Biological_Process_2023,Regulation Of Mitotic Cytokinesis (GO:1902412),4/6,0.0008581405069694804,0.1452709286798334,0,0,20.17859123682751,142.47584099059094,INCENP;BIRC5;CDCA8;AURKB
GO_Biological_Process_2023,DNA Recombination (GO:0006310),11/42,0.0009759739726184244,0.1516197926812196,0,0,3.588296573029672,24.874339672207327,BARD1;BLM;RAD51;HDAC10;EXO1;XRCC2;TOP3A;XRCC3;DMC1;HMGB3;BRCA1
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),21/112,0.0009839326889046678,0.1516197926812196,0,0,2.338961150831252,16.194857238187343,BLM;SRC;CDKN2A;CCNF;SYAP1;DUSP19;LRP5;THY1;CDC25C;PKMYT1;CDC25A;CCNA2;TCL1B;CCNB2;CCNB1;CCNE2;CCNE1;CDK5RAP3;EZH2;CDK5R1;CDKN3
GO_Biological_Process_2023,Regulation Of Mitotic Sister Chromatid Separation (GO:0010965),5/10,0.0010235935370884,0.1516197926812196,0,0,10.09322974472808,69.48619186523088,CCNB1;INCENP;BIRC5;CDCA8;AURKB
GO_Biological_Process_2023,Positive Regulation Of Mitotic Sister Chromatid Separation (GO:1901970),6/15,0.0013180047533933,0.1809211325398413,0,0,6.731075328521192,44.63804305848089,CDC20;UBE2C;INCENP;CDCA8;BIRC5;AURKB
GO_Biological_Process_2023,Regulation Of Cell Cycle Process (GO:0010564),23/130,0.0013231925305304,0.1809211325398413,0,0,2.179173127697917,14.44292290752738,CUL7;SMARCC2;CDCA2;SPAG5;KIF11;MKI67;CDC25C;PKMYT1;AURKB;AURKA;RACGAP1;PRC1;CHEK1;RCC1;NEK2;KIF2C;FBXO5;SOX9;KIF20A;ECT2;BUB1;RAB11FIP4;MCM2
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090267),5/11,0.0017373163981556,0.2187432905735068,0,0,8.410562338142805,53.452602740448754,INCENP;XRCC3;BIRC5;CDCA8;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Spindle Checkpoint (GO:0090232),5/11,0.0017373163981556,0.2187432905735068,0,0,8.410562338142805,53.452602740448754,INCENP;XRCC3;BIRC5;CDCA8;MAD2L1
GO_Biological_Process_2023,Regulation Of Mitotic Cell Cycle (GO:0007346),22/125,0.0017844037768302,0.2187432905735068,0,0,2.164640613526964,13.6992981423232,FOXA1;YWHAE;IL10;CUL7;CDCA2;NEK6;ASNS;MKI67;CDC25C;PKMYT1;CKS1B;AURKA;CDC20;DDB1;CCNB1;RCC1;NEK2;FBXO5;SOX9;TTLL12;CDK5RAP3;MAD2L1
GO_Biological_Process_2023,Regulation Of Response To Wounding (GO:1903034),4/7,0.0018588312577861,0.220271504047656,0,0,13.451654649657977,84.58141290562236,IL10;VIL1;TNFRSF12A;PLAU
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),20/111,0.0021148660152472,0.2416172125829727,0,0,2.226335499978477,13.711474524565196,UBE2C;CCNF;CDC7;CDC25C;PKMYT1;FOXM1;CDC25A;AURKA;CCNA2;CCNB2;CCNB1;MELK;CCNE2;PPME1;CCNE1;UBE2S;TACC3;RCC1;E2F3;CDKN3
GO_Biological_Process_2023,Cellular Component Disassembly (GO:0022411),11/46,0.0021748947405499,0.2416172125829727,0,0,3.1775055679287307,19.480571732414624,MMP12;MMP11;MMP13;TMPRSS6;MMP1;MMP15;MMP3;ADAM8;PRSS2;MMP9;MMP10
GO_Biological_Process_2023,Cell Cycle G2/M Phase Transition (GO:0044839),10/40,0.002399660796279,0.2585089130536948,0,0,3.3691337414208866,20.32405633509777,CCNA2;CCNB1;MELK;PPME1;FOXM1;PKMYT1;CDC25C;AURKB;CDC25A;AURKA
GO_Biological_Process_2023,Histone Monoubiquitination (GO:0010390),5/12,0.0027577747765227,0.2827016191565025,0,0,7.20865704772475,42.48300323592743,BARD1;DEPDC1B;RAD51;UHRF1;BRCA1
GO_Biological_Process_2023,Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666),6/17,0.0027832789509079,0.2827016191565025,0,0,5.506637726515573,32.40174783795965,CDC20;UBE2C;UBE2S;FBXO5;CDC14B;MAD2L1
GO_Biological_Process_2023,Positive Regulation Of Ubiquitin Protein Ligase Activity (GO:1904668),4/8,0.0034521184584186,0.3316832735048144,0,0,10.088186356073212,57.18757982664976,CDC20;UBE2C;UBE2S;CDC14B
GO_Biological_Process_2023,Skin Morphogenesis (GO:0043589),4/8,0.0034521184584186,0.3316832735048144,0,0,10.088186356073212,57.18757982664976,COL1A1;COL1A2;ITGB4;AHDC1
GO_Biological_Process_2023,Epithelial Cell Development (GO:0002064),6/18,0.0038591098266616,0.3463529445511859,0,0,5.047473625763465,28.050419754744475,CLDN3;RAB25;WNT7B;TMEM79;GRHL2;EXPH5
GO_Biological_Process_2023,Maintenance Of Gastrointestinal Epithelium (GO:0030277),6/18,0.0038591098266616,0.3463529445511859,0,0,5.047473625763465,28.050419754744475,VSIG1;MUC13;TFF2;TFF1;SOX9;MUC4
GO_Biological_Process_2023,ERBB2 Signaling Pathway (GO:0038128),5/13,0.0041504673023481,0.3463529445511859,0,0,6.3072280799112095,34.59220904559471,SRC;ERBB2;TGFA;PTK6;EGFR
GO_Biological_Process_2023,Response To UV-A (GO:0070141),5/13,0.0041504673023481,0.3463529445511859,0,0,6.3072280799112095,34.59220904559471,MMP1;MMP3;TIMP1;MMP9;EGFR
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),40/288,0.0041528420164893,0.3463529445511859,0,0,1.6380050020994212,8.98275777024576,TOP2A;FEN1;BLM;DCLRE1C;MCM8;NUDT1;HMGB3;MCM10;BRCA1;TYMS;RECQL4;RAD51AP1;RECQL5;EXO1;TDG;CHEK1;KPNA2;POLH;BARD1;MBD4;POLQ;PARP3;PARP1;XRCC2;XRCC3;TOP3A;DONSON;DDB1;RAD51;TDP1;UBE2T;POLE2;PSME4;DMC1;TIMELESS;MCM4;DNASE1;TOP1;RAD9A;MCM2
GO_Biological_Process_2023,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),8/30,0.0041893605107457,0.3463529445511859,0,0,3.6729496184749104,20.110160120757943,BLM;DEPDC1B;TAOK1;CHEK1;DONSON;BRCA1;CDK5RAP3;CDC14B
GO_Biological_Process_2023,Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0000079),15/79,0.0043576674495485,0.3520797223442052,0,0,2.3710850306919644,12.888787527341366,BLM;CDKN2A;CCNF;CDC25C;PKMYT1;CDC25A;EGFR;CCNA2;CCNB2;CCNB1;CCNE2;CCNE1;CDK5RAP3;CDK5R1;CDKN3
GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),27/176,0.0045002427630807,0.355519178283378,0,0,1.836920292587286,9.926026462117663,COL17A1;TMPRSS6;COL11A1;SERPINH1;COL10A1;PRSS2;MMP1;COL22A1;APLP1;MMP3;MMP9;MMP10;COL1A1;GREM1;MMP12;MMP11;COL3A1;COL1A2;MMP13;SPINT1;MMP15;COL7A1;SMOC1;COL5A2;NF1;ADAM8;COL9A2
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),19/111,0.0048496720800642,0.3747953096658328,0,0,2.0907438478747205,11.141248203758256,SPAG5;CDCA5;NCAPG2;KIF14;CDCA8;KIF23;KIF11;TUBG1;ZWINT;TPX2;CENPE;CCNB1;KIFC2;KIFC1;PRC1;NUSAP1;KNTC1;KIF2C;CEP55
GO_Biological_Process_2023,Epithelial Structure Maintenance (GO:0010669),6/19,0.0052144632363438,0.3861961834417172,0,0,4.658950155896297,24.488928796154628,VSIG1;MUC13;TFF2;LSR;TFF1;MUC4
GO_Biological_Process_2023,Establishment Of Skin Barrier (GO:0061436),6/19,0.0052144632363438,0.3861961834417172,0,0,4.658950155896297,24.488928796154628,FA2H;CLDN4;KRT16;TMEM79;LSR;SFN
GO_Biological_Process_2023,Inner Ear Morphogenesis (GO:0042472),7/25,0.0054378040526237,0.3866278681415459,0,0,3.926697530864197,20.475292939077203,TFAP2A;MYO3B;HPN;MYO6;SIX1;SOX9;EPHB2
GO_Biological_Process_2023,Mitotic Cell Cycle Checkpoint Signaling (GO:0007093),7/25,0.0054378040526237,0.3866278681415459,0,0,3.926697530864197,20.475292939077203,BARD1;DEPDC1B;CHEK1;BRCA1;AURKB;CDK5RAP3;ZWINT
GO_Biological_Process_2023,Cytoskeleton-Dependent Cytokinesis (GO:0061640),15/81,0.0055521960297568,0.3870207232506972,0,0,2.298980316558441,11.93989623251193,CUL7;CDCA8;KIF23;CENPA;AURKB;ANLN;RACGAP1;INCENP;KIF4A;NUSAP1;SPIRE2;BIRC5;KIF20A;ECT2;CEP55
GO_Biological_Process_2023,G2/M Transition Of Mitotic Cell Cycle (GO:0000086),9/38,0.0057474150366087,0.3924946997053827,0,0,3.135207702044417,16.174552474573588,CCNA2;CCNB1;MELK;PPME1;FOXM1;PKMYT1;CDC25C;CDC25A;AURKA
GO_Biological_Process_2023,ERBB2-EGFR Signaling Pathway (GO:0038134),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,ERBB2;TGFA;EGFR
GO_Biological_Process_2023,Bundle Of His cell-Purkinje Myocyte Adhesion Involved In Cell Communication (GO:0086073),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,DSP;JUP;DSG2
GO_Biological_Process_2023,Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing (GO:0045003),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,RAD51;DMC1;XRCC3
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cytokinesis (GO:1903490),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,INCENP;BIRC5;CDCA8
GO_Biological_Process_2023,Regulation Of Hepatocyte Proliferation (GO:2000345),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,FBXW7;MDK;HPN
GO_Biological_Process_2023,Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310),3/5,0.0064035703468107,0.3924946997053827,0,0,15.125554323725057,76.39765594280989,MMP3;NOXA1;RAC1
GO_Biological_Process_2023,Positive Regulation Of Cytokinesis (GO:0032467),9/39,0.0068849460638932,0.4039088858000706,0,0,3.0305339265850946,15.087264591200473,SVIL;RACGAP1;INCENP;KIF14;CDCA8;BIRC5;KIF23;ECT2;CDC14B
GO_Biological_Process_2023,DNA Unwinding Involved In DNA Replication (GO:0006268),6/20,0.0068880771716444,0.4039088858000706,0,0,4.325930038867296,21.534321007054817,RECQL4;RAD51;RECQL5;HMGA1;MCM4;MCM2
GO_Biological_Process_2023,Tight Junction Assembly (GO:0120192),11/53,0.0069306447352473,0.4039088858000706,0,0,2.6469005196733484,13.159866448169938,CLDN10;CHAF1B;CLDN4;CLDN3;CLDN9;MARVELD3;TBCD;LSR;CLDN2;ECT2;GRHL2
GO_Biological_Process_2023,Bicellular Tight Junction Assembly (GO:0070830),10/47,0.0082161267850052,0.4690431152186867,0,0,2.7306772548842666,13.111773848980189,CLDN10;CHAF1B;CLDN4;CLDN3;CLDN9;MARVELD3;TBCD;CLDN2;ECT2;GRHL2
GO_Biological_Process_2023,Activation Of NF-kappaB-inducing Kinase Activity (GO:0007250),5/15,0.0083121564722298,0.4690431152186867,0,0,5.045227524972253,24.166822484392103,IRAK1;TNFSF15;ZFP91;TNFRSF10A;TRAF2
GO_Biological_Process_2023,Skin Epidermis Development (GO:0098773),6/21,0.0089184180924059,0.4741808031755883,0,0,4.037312604108829,19.054648703499527,FA2H;CLDN4;KRT16;TMEM79;LSR;SFN
GO_Biological_Process_2023,Cellular Response To UV-A (GO:0071492),4/10,0.0089367408756018,0.4741808031755883,0,0,6.724718062488445,31.72442443129303,MMP1;MMP3;TIMP1;MMP9
GO_Biological_Process_2023,Mitotic DNA Replication (GO:1902969),4/10,0.0089367408756018,0.4741808031755883,0,0,6.724718062488445,31.72442443129303,RECQL5;MCM4;TK1;MCM2
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Spindle Microtubules To Kinetochore (GO:0051987),4/10,0.0089367408756018,0.4741808031755883,0,0,6.724718062488445,31.72442443129303,CCNB1;INCENP;BIRC5;CDCA8
GO_Biological_Process_2023,Sister Chromatid Segregation (GO:0000819),8/34,0.009404672624084,0.4916707526267455,0,0,3.107196305639885,14.49988264938173,TOP2A;SPAG5;KIFC1;NCAPG2;NUSAP1;KNTC1;TUBG1;ZWINT
GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),9/41,0.0096682310403153,0.4981240775118981,0,0,2.8408127085650725,13.178274251784796,RECQL4;BLM;RECQL5;RAD51;MCM8;DDX11;HMGA1;MCM4;MCM2
GO_Biological_Process_2023,Cell-Substrate Junction Assembly (GO:0007044),7/28,0.0105487435054592,0.5357254737415396,0,0,3.3651851851851853,15.31747670356203,COL17A1;BCR;DST;ITGB4;SRC;THY1;RHOD
GO_Biological_Process_2023,Stabilization Of Membrane Potential (GO:0030322),5/16,0.0112046677805801,0.5610224501403183,0,0,4.586318232267178,20.599103547155817,KCNK5;KCNK6;KCNK12;KCNK1;KCNN4
GO_Biological_Process_2023,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),3/6,0.011949020889361,0.5663835901557132,0,0,10.083148558758316,44.639166857267966,DSP;JUP;DSG2
GO_Biological_Process_2023,Desmosome Organization (GO:0002934),3/6,0.011949020889361,0.5663835901557132,0,0,10.083148558758316,44.639166857267966,DSP;JUP;PKP3
GO_Biological_Process_2023,Negative Regulation Of Digestive System Process (GO:0060457),3/6,0.011949020889361,0.5663835901557132,0,0,10.083148558758316,44.639166857267966,PTGER3;TFF2;HAMP
GO_Biological_Process_2023,Negative Regulation Of Meiotic Nuclear Division (GO:0045835),3/6,0.011949020889361,0.5663835901557132,0,0,10.083148558758316,44.639166857267966,FBXO5;HORMAD1;TRIP13
GO_Biological_Process_2023,Histone H2A Ubiquitination (GO:0033522),4/11,0.013050709037322,0.6025359821776602,0,0,5.7637271214642265,25.008309465608328,BARD1;DEPDC1B;RAD51;BRCA1
GO_Biological_Process_2023,Regulation Of Cell Cycle Checkpoint (GO:1901976),4/11,0.013050709037322,0.6025359821776602,0,0,5.7637271214642265,25.008309465608328,BARD1;DEPDC1B;RAD51;BRCA1
GO_Biological_Process_2023,Positive Regulation Of Morphogenesis Of An Epithelium (GO:1905332),6/23,0.0141978865196078,0.6470959817590508,0,0,3.5619427115654703,15.1548628784638,LBX2;SIX4;MDK;LIF;SIX1;SOX9
GO_Biological_Process_2023,Metaphase Plate Congression (GO:0051310),10/51,0.0145955804464486,0.6568011200901887,0,0,2.4637268075518817,10.414263154462333,CENPE;CCNB1;CENPF;INCENP;KIFC1;CDCA5;KIF14;CDCA8;KIF2C;CEP55
GO_Biological_Process_2023,Epidermal Growth Factor Receptor Signaling Pathway (GO:0007173),9/45,0.0176682792835403,0.7522209749317613,0,0,2.524610678531702,10.189289259246268,VIL1;GRB7;SRC;ERBB2;TGFA;BRAF;SOX9;EGFR;FAM83A
GO_Biological_Process_2023,Mitotic Nuclear Division (GO:0140014),9/45,0.0176682792835403,0.7522209749317613,0,0,2.524610678531702,10.189289259246268,SPAG5;UBE2C;KIFC1;UBE2S;NCAPG2;NUSAP1;KNTC1;TUBG1;ZWINT
GO_Biological_Process_2023,Skin Development (GO:0043588),12/68,0.0178652831544364,0.7522209749317613,0,0,2.165181058495821,8.714628447282964,DSP;BCR;COL1A1;ST14;WNT10A;COL3A1;COL1A2;ABCB6;ITGB4;KRT16;COL5A2;AHDC1
GO_Biological_Process_2023,DNA Conformation Change (GO:0071103),4/12,0.0181971881418091,0.7522209749317613,0,0,5.042983915696063,20.20465552348221,TOP2A;TOP3A;HMGB3;TOP1
GO_Biological_Process_2023,Alanine Transport (GO:0032328),4/12,0.0181971881418091,0.7522209749317613,0,0,5.042983915696063,20.20465552348221,SLC7A5;SLC1A4;SLC7A10;SLC36A4
GO_Biological_Process_2023,Positive Regulation Of Regulated Secretory Pathway (GO:1903307),4/12,0.0181971881418091,0.7522209749317613,0,0,5.042983915696063,20.20465552348221,SCAMP5;SLC4A8;RAB15;STX1A
GO_Biological_Process_2023,Regulation Of Monooxygenase Activity (GO:0032768),4/12,0.0181971881418091,0.7522209749317613,0,0,5.042983915696063,20.20465552348221,HM13;LEP;NOS1AP;EGFR
GO_Biological_Process_2023,Histone H2A K63-linked Deubiquitination (GO:0070537),3/7,0.0195166845236954,0.7580574814179811,0,0,7.561945676274944,29.76748998015371,BARD1;DEPDC1B;BRCA1
GO_Biological_Process_2023,Negative Regulation Of DNA-templated DNA Replication (GO:2000104),3/7,0.0195166845236954,0.7580574814179811,0,0,7.561945676274944,29.76748998015371,CDT1;TIMELESS;FBXO5
GO_Biological_Process_2023,Negative Regulation Of Protein K63-linked Ubiquitination (GO:1900045),3/7,0.0195166845236954,0.7580574814179811,0,0,7.561945676274944,29.76748998015371,OTUB2;PARP10;OTUB1
GO_Biological_Process_2023,Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902425),3/7,0.0195166845236954,0.7580574814179811,0,0,7.561945676274944,29.76748998015371,INCENP;BIRC5;CDCA8
GO_Biological_Process_2023,Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:1902423),3/7,0.0195166845236954,0.7580574814179811,0,0,7.561945676274944,29.76748998015371,INCENP;BIRC5;CDCA8
GO_Biological_Process_2023,Protein Autophosphorylation (GO:0046777),23/162,0.0199111556512335,0.7580574814179811,0,0,1.674524954027809,6.558235318313072,DDR1;CAMK2B;SRC;NEK6;CAD;STK39;PTK6;EIF2AK4;AURKB;EGFR;UHMK1;AURKA;MELK;IRAK1;TAOK1;ERBB2;NEK2;ATP13A2;MAP3K9;EPHA1;MAP3K13;MARK2;EPHB3
GO_Biological_Process_2023,Mitotic G2/M Transition Checkpoint (GO:0044818),9/46,0.0202575135681317,0.7580574814179811,0,0,2.4562426720380004,9.577453919979735,BARD1;BLM;DEPDC1B;TAOK1;CHEK1;DONSON;BRCA1;CDK5RAP3;CDC14B
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),9/46,0.0202575135681317,0.7580574814179811,0,0,2.4562426720380004,9.577453919979735,FOXA1;FGB;IL10;MDK;CEACAM6;PTPN23;THY1;CXCL13;FUT3
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),9/46,0.0202575135681317,0.7580574814179811,0,0,2.4562426720380004,9.577453919979735,CEACAM1;RHBDF2;AGR2;HIP1R;CBLC;PTK6;MMP9;EGFR;AGT
GO_Biological_Process_2023,Carboxylic Acid Transmembrane Transport (GO:1905039),8/39,0.0213334869863318,0.7838297244454409,0,0,2.6053183668346214,10.02390322833639,SLC5A6;SLC7A5;SLC6A8;SLC25A10;SLC16A9;SLC7A10;SLC16A3;SLC36A4
GO_Biological_Process_2023,Apical Junction Assembly (GO:0043297),10/54,0.0213871964194677,0.7838297244454409,0,0,2.295366014063844,8.82559701487361,CLDN10;CHAF1B;CLDN4;CLDN3;CLDN9;MARVELD3;TBCD;CLDN2;ECT2;GRHL2
GO_Biological_Process_2023,Positive Regulation Of Chromosome Separation (GO:1905820),4/13,0.0244401875390829,0.879793195769179,0,0,4.482405866765268,16.636568029428705,INCENP;NCAPG2;CDCA8;BIRC5
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),11/63,0.0245005700087619,0.879793195769179,0,0,2.136703357889327,7.925158597774409,CDC20;CCNB1;STIL;RRM2;UBE2C;CDCA5;CDC7;FBXO5;CDC25C;CDC25A;EGFR
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),7/33,0.0256410564832054,0.8935138678623457,0,0,2.7172863247863246,9.954942692567425,FBXW7;AGR2;HIP1R;TGFA;PTK6;MMP9;AGT
GO_Biological_Process_2023,Regulation Of Neuron Apoptotic Process (GO:0043523),16/105,0.0262273811698739,0.8935138678623457,0,0,1.817225954993444,6.6164312597689054,TFAP2A;EGLN3;FZD9;KIF14;SIX1;SEMA3E;ISL1;SIX4;ERBB3;MDK;TRIM2;CLCF1;NF1;ATP13A2;CRLF1;CDK5R1
GO_Biological_Process_2023,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),10/56,0.0270348834382593,0.8935138678623457,0,0,2.195325542570952,7.92650226541905,DEPDC1B;BLM;FANCD2;TAOK1;CHEK1;DONSON;BRCA1;CDK5RAP3;CDC14B;RAD9A
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),23/168,0.0291500143734611,0.8935138678623457,0,0,1.6047007886191431,5.6730984943681015,POLQ;BLM;FEN1;PARP3;DCLRE1C;PARP1;MCM8;POLM;CDCA5;XRCC2;XRCC3;TOP3A;NUCKS1;BRCA1;MBTD1;RAD51AP1;RECQL4;DEPDC1B;MTA1;RECQL5;RAD51;TDP1;TRIP13
GO_Biological_Process_2023,DNA Topological Change (GO:0006265),3/8,0.0291554454773648,0.8935138678623457,0,0,6.049223946784922,21.384693691304264,TOP2A;TOP3A;TOP1
GO_Biological_Process_2023,L-fucose Catabolic Process (GO:0042355),3/8,0.0291554454773648,0.8935138678623457,0,0,6.049223946784922,21.384693691304264,FUT6;FUT8;FUT2
